pl_id,pl_name,st_mass,pl_orbper,st_teff,st_dist,pl_bmassj,pl_eqt,st_dist_km,years_by_car,years_by_plane,years_by_rocket,pl_mass_e
330,Proxima Cen b,0.12,11.186,3050.0,1.3,0.004,-39.0,40141532283840.0,31528064.941753063,6305612.988350612,156389.21102060052,1.2712
482,GJ 411 b,0.39,12.9532,3563.0,2.55,0.00941,77.0,78739159479840.0,61843512.00113101,12368702.400226202,306763.45238656254,2.990498
387,Ross 128 b,0.17,9.8658,3192.0,3.38,0.0044,28.0,104367983937984.0,81972968.84855796,16394593.769711591,406611.94865356135,1.3983200000000002
35,HD 20794 b,0.7,18.315,5401.0,6.0,0.0085,387.0,185268610540800.0,145514145.88501415,29102829.177002825,721796.3585566179,2.7013000000000003
36,HD 20794 c,0.7,40.114000000000004,5401.0,6.0,0.0076,235.0,185268610540800.0,145514145.88501415,29102829.177002825,721796.3585566179,2.41528
37,HD 20794 d,0.7,90.309,5401.0,6.0,0.015,115.0,185268610540800.0,145514145.88501415,29102829.177002825,721796.3585566179,4.767
174,HD 219134 f,0.81,22.717,4699.0,6.53,0.022969999999999997,250.0,201634004471903.97,158367895.43819037,31673579.087638073,785555.0368957856,7.299866
208,HD 219134 d,0.81,46.858999999999995,4699.0,6.53,0.05088,138.0,201634004471903.97,158367895.43819037,31673579.087638073,785555.0368957856,16.169664
207,HD 219134 c,0.81,6.7645800000000005,4699.0,6.53,0.01372,509.0,201634004471903.97,158367895.43819037,31673579.087638073,785555.0368957856,4.360216
206,HD 219134 b,0.81,3.092926,4699.0,6.53,0.01491,742.0,201634004471903.97,158367895.43819037,31673579.087638073,785555.0368957856,4.738398
556,LTT 1445 b,0.26,5.35882,3337.0,6.87,0.00692,160.0,212132559069216.0,166613697.0383412,33322739.407668237,826456.8305473274,2.199176
610,Gl 686 b,0.42,15.5314,3663.0,8.16,0.02089,106.0,251965310335488.0,197899238.40361923,39579847.680723846,981643.0476370002,6.6388419999999995
138,HD 192310 c,0.8,525.8,5166.0,8.8,0.076,-88.0,271727295459840.0,213420747.29802072,42684149.459604144,1058634.6592163728,24.1528
137,HD 192310 b,0.8,74.72,5166.0,8.8,0.0532,82.0,271727295459840.0,213420747.29802072,42684149.459604144,1058634.6592163728,16.906959999999998
588,GJ 357 b,0.34,3.9307199999999995,3505.0,9.44,0.00579,252.0,291489280584192.0,228942256.19242224,45788451.23848445,1135626.2707957453,1.840062
589,GJ 357 c,0.34,9.1247,3505.0,9.44,0.0107,128.0,291489280584192.0,228942256.19242224,45788451.23848445,1135626.2707957453,3.40046
590,GJ 357 d,0.34,55.661,3505.0,9.44,0.019190000000000002,-53.0,291489280584192.0,228942256.19242224,45788451.23848445,1135626.2707957453,6.098582000000001
125,HD 285968 b,0.45,8.7836,3679.0,9.47,0.026000000000000002,177.0,292415623636896.0,229669826.9218473,45933965.38436946,1139235.2525885284,8.2628
265,WISEP J121756.91+162640.2 b,0.03,,575.0,10.1,22.0,177.0,311868827743680.0,244948812.23977378,48989762.44795476,1215023.8702369733,6991.6
580,L 98-59 c,0.31,3.6906209999999997,3367.0,10.62,,108.0,327925440657215.9,257560038.21647492,51512007.64329498,1277579.554645213,
579,L 98-59 b,0.31,2.25314,3367.0,10.62,,218.0,327925440657215.9,257560038.21647492,51512007.64329498,1277579.554645213,
581,L 98-59 d,0.31,7.4508600000000005,3367.0,10.62,,294.0,327925440657215.9,257560038.21647492,51512007.64329498,1277579.554645213,
195,TRAPPIST-1 c,0.08,2.4218233,2559.0,12.43,0.00434,69.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,1.3792520000000001
718,TRAPPIST-1 e,0.08,6.099615,2559.0,12.43,0.00195,-22.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,0.61971
196,TRAPPIST-1 d,0.08,4.0496099999999995,2559.0,12.43,0.0012900000000000001,15.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,0.40996200000000005
721,TRAPPIST-1 h,0.08,18.767,2559.0,12.43,,-100.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,
194,TRAPPIST-1 b,0.08,1.51087081,2559.0,12.43,0.00267,127.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,0.848526
720,TRAPPIST-1 g,0.08,12.35294,2559.0,12.43,0.004220000000000001,-74.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,1.3411160000000002
719,TRAPPIST-1 f,0.08,9.20669,2559.0,12.43,0.00214,-54.0,383814804837023.9,301456805.5584542,60291361.111690834,1495321.4561431261,0.680092
209,GJ 1132 b,0.18,1.628931,3270.0,12.62,0.005220000000000001,256.0,389681644170816.0,306064753.51147974,61212950.702295944,1518178.3408307529,1.6589160000000003
782,GJ 1132 c,0.18,8.929,3270.0,12.62,0.00831,27.0,389681644170816.0,306064753.51147974,61212950.702295944,1518178.3408307529,2.640918
609,LHS 3844 b,0.15,0.46292913,3036.0,14.9,,532.0,460083716176319.94,361360128.947785,72272025.78955701,1792460.9570822674,
483,Gl 378 b,0.56,3.822,3879.0,14.96,0.04097,557.0,461936402281728.0,362815270.4066353,72563054.08132705,1799678.9206678339,13.020266
618,LHS 1140 c,0.18,3.7779309999999997,3216.0,14.99,0.00569,165.0,462862745334431.94,363542841.1360603,72708568.22721206,1803287.9024606163,1.808282
766,LHS 1140 b,0.18,24.736959,3216.0,14.99,0.02196,-38.0,462862745334431.94,363542841.1360603,72708568.22721206,1803287.9024606163,6.978888
538,GJ 143 b,0.73,35.61253,4640.0,16.33,0.07142000000000001,149.0,504239401688543.94,396041000.3837134,79208200.0767427,1964489.0892049277,22.697276000000006
544,HD 21749 c,0.73,7.78993,4640.0,16.33,0.011640000000000001,428.0,504239401688543.94,396041000.3837134,79208200.0767427,1964489.0892049277,3.6991920000000005
639,GJ 3942 b,0.63,6.905,3867.0,16.94,0.02246,317.0,523075043760192.06,410834938.54868996,82166987.709738,2037871.7189915178,7.1377880000000005
32,HD 7924 b,0.65,5.39792,5131.0,17.0,0.02,553.0,524927729865600.0,412290080.00754005,82458016.00150801,2045089.6825770838,6.356000000000001
33,HD 7924 c,0.65,15.299000000000001,5131.0,17.0,0.024730000000000002,311.0,524927729865600.0,412290080.00754005,82458016.00150801,2045089.6825770838,7.859194000000001
34,HD 7924 d,0.65,24.451,5131.0,17.0,0.02026,226.0,524927729865600.0,412290080.00754005,82458016.00150801,2045089.6825770838,6.4386280000000005
697,rho CrB c,0.89,102.54,5627.0,17.48,0.07866000000000001,175.0,539749218708863.94,423931211.67834115,84786242.33566824,2102833.391261613,24.998148000000004
694,rho CrB b,0.89,39.8458,5627.0,17.48,1.0449,341.0,539749218708863.94,423931211.67834115,84786242.33566824,2102833.391261613,332.06922
145,GJ 504 b,1.22,,6234.0,17.54,4.0,237.0,541601904814271.9,425386353.13719124,85077270.62743825,2110051.354847179,1271.2
151,GJ 3021 b,0.9,133.71,5540.0,17.56,3.37,77.0,542219466849407.94,425871400.2901413,85174280.05802827,2112457.3427090347,1070.986
426,pi Men c,1.09,6.2679,6037.0,18.28,0.01517,897.0,564451700114304.0,443333097.7963431,88666619.55926861,2199072.905735829,4.821026
262,WD 0806-661 b,0.62,,,19.2,7.5,50.0,592859553730559.9,465645266.83204514,93129053.36640902,2309748.3473811764,2383.5
605,GJ 1252 b,0.38,0.5182349,3458.0,20.38,0.00658,816.0,629295713803583.9,494263048.85609794,98852609.77121958,2451701.631230645,2.091124
39,HD 97658 b,0.89,9.4909,5175.0,21.58,0.03,484.0,666349435911744.0,523365878.0331009,104673175.60662018,2596060.9029419688,9.534
80,HD 164922 b,0.76,1155.0,5372.0,22.02,0.31,-113.6,679935800684735.9,534036915.39800173,106807383.07960035,2648992.6359027866,98.518
696,HD 164922 c,0.76,75.765,5372.0,22.02,0.04059,128.0,679935800684735.9,534036915.39800173,106807383.07960035,2648992.6359027866,12.899502
547,TOI-270 c,0.4,5.660172,3386.0,22.45,,151.0,693213384440160.0,544465429.1864278,108893085.83728558,2700721.3749326784,
546,TOI-270 b,0.4,3.3600800000000004,3386.0,22.45,,255.0,693213384440160.0,544465429.1864278,108893085.83728558,2700721.3749326784,
548,TOI-270 d,0.4,11.380139999999999,3386.0,22.45,,67.0,693213384440160.0,544465429.1864278,108893085.83728558,2700721.3749326784,
164,CFBDSIR J145829+101343 b,0.02,10037.5,580.5,23.1,10.5,97.0,713284150582080.0,560229461.6573044,112045892.33146088,2778915.9804429784,3336.9
695,HD 42618 b,1.01,149.61,5727.0,24.35,0.04531,64.0,751881777778080.1,590544908.7166824,118108981.74333648,2929290.221808941,14.399518000000002
221,2MASS J21402931+1625183 b,0.08,7336.5,2300.0,25.0,20.95,1802.0,771952543920000.0,606308941.1875589,121261788.23751178,3007484.8273192407,6657.91
606,L 168-9 b,0.62,1.4015,3800.0,25.17,0.014469999999999997,692.0,777201821218655.9,610431841.9876342,122086368.39752685,3027935.7241450115,4.598565999999999
568,LP 791-18 c,0.14,4.9899629999999995,2960.0,26.49,,97.0,817960915537631.9,642444954.0823373,128488990.81646746,3186730.923027467,
567,LP 791-18 b,0.14,0.9480049999999999,2960.0,26.49,,377.0,817960915537631.9,642444954.0823373,128488990.81646746,3186730.923027467,
535,G 9-40 b,0.29,5.746007,3348.0,27.93,,183.0,862425382067423.9,677368349.0947406,135473669.81894815,3359962.0490810554,
362,51 Eri b,1.75,11688.0,,29.4,,427.0,907816191649919.9,713019314.8365692,142603862.96731386,3536802.156927427,
154,GJ 3470 b,0.54,3.3366496,3600.0,29.45,0.04373,321.0,909360096737759.9,714231932.7189443,142846386.54378885,3542817.126582065,13.897394
635,GJ 9827 d,0.61,6.2014698,4340.0,29.69,0.012709999999999999,331.9,916770841159392.1,720052498.5543451,144010499.710869,3571688.9809243307,4.039238
633,GJ 9827 b,0.61,1.2089819,4340.0,29.69,0.01545,770.5,916770841159392.1,720052498.5543451,144010499.710869,3571688.9809243307,4.910010000000001
634,GJ 9827 c,0.61,3.6480957000000003,4340.0,29.69,0.00264,448.9,916770841159392.1,720052498.5543451,144010499.710869,3571688.9809243307,0.8389920000000001
495,LHS 1815 b,0.5,3.8143300000000004,3643.0,29.87,0.02737,344.0,922328899475615.9,724417922.9308952,144883584.58617905,3593342.8716810285,8.698186
496,HR 5183 b,1.07,27000.0,5794.0,31.49,3.23,-102.0,972351424321632.0,763706742.3198493,152741348.46396983,3788227.8884913158,1026.4940000000001
528,HR 858 b,1.15,3.5859900000000002,6201.0,31.99,,1299.0,987790475200032.0,775832921.1436003,155166584.22872007,3848377.5850377004,
529,HR 858 c,1.15,5.97293,6201.0,31.99,,1053.0,987790475200032.0,775832921.1436003,155166584.22872007,3848377.5850377004,
530,HR 858 d,1.15,11.23,6201.0,31.99,,802.0,987790475200032.0,775832921.1436003,155166584.22872007,3848377.5850377004,
627,HR 2562 b,1.3,,,34.04,30.0,927.0,1051090583801471.9,825550254.3209801,165110050.86419603,4094991.340877878,9534.0
88,HAT-P-11 b,0.81,4.88780244,4780.0,37.81,0.07362,477.0,1167501027424607.8,916981642.652064,183396328.53041276,4548520.052837619,23.396436
192,K2-18 b,0.36,32.939623,3457.0,38.07,0.028069999999999998,11.0,1175529333881376.0,923287255.6404147,184657451.12808293,4579797.89504174,8.920646
638,K2-18 c,0.36,8.962,3457.0,38.07,0.02363,90.0,1175529333881376.0,923287255.6404147,184657451.12808293,4579797.89504174,7.509614000000001
117,Kepler-42 b,0.13,1.2137672,3068.0,38.7,,246.0,1194982537988160.0,938566240.9583411,187713248.1916682,4655586.512690185,
118,Kepler-42 c,0.13,0.45328509,3068.0,38.7,,447.0,1194982537988160.0,938566240.9583411,187713248.1916682,4655586.512690185,
119,Kepler-42 d,0.13,1.8651689999999999,3068.0,38.7,,177.0,1194982537988160.0,938566240.9583411,187713248.1916682,4655586.512690185,
139,HD 203030 b,,,,39.29,24.09,933.0,1213200618024672.0,952875131.9703677,190575026.39407355,4726563.154614919,7655.802000000001
81,HR 8799 e,,,7400.0,39.4,10.0,877.0,1216597209217919.8,955542891.3115926,191108578.26231852,4739796.087855123,3178.0
491,DS Tuc b,1.01,8.138268,5428.0,44.12,,577.0,1362341849510015.8,1070014019.4078038,214002803.88156077,5307609.223252995,
82,K2-3 b,0.6,10.05449,3896.0,44.13,,190.0,1362650630527584.2,1070256542.9842792,214051308.59685582,5308812.217183924,
83,K2-3 c,0.6,24.643539999999998,3896.0,44.13,,71.0,1362650630527584.2,1070256542.9842792,214051308.59685582,5308812.217183924,
84,K2-3 d,0.6,44.55983,3896.0,44.13,,9.0,1362650630527584.2,1070256542.9842792,214051308.59685582,5308812.217183924,
463,Wolf 503 b,0.69,6.0011800000000015,4716.0,44.58,,532.0,1376545776318144.0,1081170103.925655,216234020.785131,5362946.94407567,
569,HD 15337 b,0.9,4.75615,5125.0,44.87,0.02363,728.0,1385500425827615.8,1088203287.6434305,217640657.5286861,5397833.768072573,7.509614000000001
570,HD 15337 c,0.9,17.1784,5125.0,44.87,0.025519999999999998,369.0,1385500425827615.8,1088203287.6434305,217640657.5286861,5397833.768072573,8.110256
626,HD 3167 c,0.94,29.83832,5528.0,47.36,,258.0,1462386899202047.8,1148591658.1857114,229718331.6371423,5697379.2568735685,
625,HD 3167 b,0.94,0.959624,5528.0,47.36,,1396.0,1462386899202047.8,1148591658.1857114,229718331.6371423,5697379.2568735685,
509,HD 213885 b,1.07,1.008035,5978.0,47.97,0.027780000000000003,1855.0,1481222541273696.0,1163385596.3506882,232677119.2701376,5770761.886660159,8.828484000000001
510,HD 213885 c,1.07,4.78503,5978.0,47.97,0.06277,992.0,1481222541273696.0,1163385596.3506882,232677119.2701376,5770761.886660159,19.948306000000002
124,GU Psc b,0.33,,,48.0,11.3,777.0,1482148884326400.0,1164113167.0801132,232822633.4160226,5774370.868452943,3591.1400000000003
604,DMPP-3 b,0.87,6.6732,5138.0,48.9,0.00812,581.0,1509939175907519.8,1185940288.962865,237188057.792573,5882640.322236435,2.5805360000000004
419,K2-239 d,0.4,10.115,3420.0,49.0,,126.0,1513026986083200.0,1188365524.7276154,237673104.94552308,5894670.261545712,
418,K2-239 c,0.4,7.775,3420.0,49.0,,154.0,1513026986083200.0,1188365524.7276154,237673104.94552308,5894670.261545712,
417,K2-239 b,0.4,5.24,3420.0,49.0,,229.0,1513026986083200.0,1188365524.7276154,237673104.94552308,5894670.261545712,
347,WASP-80 b,0.58,3.06785234,4143.0,49.86,0.5379999999999999,552.0,1539582153594048.0,1209222552.3044674,241844510.4608935,5998127.739605494,170.97639999999998
342,WASP-69 b,0.98,3.8681400000000004,4700.0,50.03,0.29,690.0,1544831430892704.0,1213345453.1045427,242669090.6209086,6018578.636431265,92.16199999999999
136,kap And b,2.6,,10900.0,50.06,13.616,1627.0,1545757773945407.8,1214073023.833968,242814604.76679355,6022187.618224047,4327.1648000000005
596,TOI-1130 b,0.68,4.066498999999999,4250.0,58.36,,537.0,1802046018526847.8,1415367592.3082373,283073518.46164745,7020672.580894034,
597,TOI-1130 c,0.68,8.350381,4250.0,58.36,0.9740000000000001,364.0,1802046018526847.8,1415367592.3082373,283073518.46164745,7020672.580894034,309.53720000000004
382,K2-136 c,0.74,17.307137,4499.0,59.35,,152.0,1832615339266080.0,1439377426.3792648,287875485.275853,7139768.980055878,
383,K2-136 d,0.74,25.575065,4499.0,59.35,,100.0,1832615339266080.0,1439377426.3792648,287875485.275853,7139768.980055878,
381,K2-136 b,0.74,7.975292,4499.0,59.35,,280.0,1832615339266080.0,1439377426.3792648,287875485.275853,7139768.980055878,
395,K2-141 b,0.71,0.28032440000000003,4599.0,61.98,0.01598,1766.0,1913824746886463.8,1503161126.9921958,300632225.39843917,7456156.383889861,5.078444
499,DMPP-1 b,1.21,18.57,6196.0,62.0,0.07636,604.0,1914442308921600.2,1503646174.1451464,300729234.82902926,7458562.371751718,24.267208
500,DMPP-1 c,1.21,6.584,6196.0,62.0,0.0302,966.0,1914442308921600.2,1503646174.1451464,300729234.82902926,7458562.371751718,9.597560000000001
501,DMPP-1 d,1.21,2.8819999999999997,6196.0,62.0,0.01054,1359.0,1914442308921600.2,1503646174.1451464,300729234.82902926,7458562.371751718,3.3496120000000005
502,DMPP-1 e,1.21,5.516,6196.0,62.0,0.01299,1041.0,1914442308921600.2,1503646174.1451464,300729234.82902926,7458562.371751718,4.128222
71,HIP 116454 b,0.81,9.1205,5089.0,62.56,0.04,417.0,1931734045905408.0,1517227494.4277472,303445498.8855495,7525930.031883668,12.712000000000002
199,K2-28 b,0.26,2.260455,3214.0,63.11,,295.0,1948717001871648.2,1530566291.133874,306113258.22677475,7592094.6980846925,
460,K2-257 b,0.52,1.60588,3725.0,64.1,,516.0,1979286322610879.5,1554576125.2049007,310915225.0409801,7711191.097246532,
220,2MASS J12073346-3932539 b,0.02,,,64.42,4.0,877.0,1989167315173056.2,1562336879.652102,312467375.9304204,7749686.903036221,1271.2
713,WASP-107 b,0.69,5.72149,4430.0,64.86,0.12,497.0,2002753679946047.8,1573007917.0170026,314601583.40340054,7802618.635997038,38.136
486,K2-288 B b,0.33,31.393463,3341.0,65.72,,-47.0,2029308847456895.5,1593864944.5938544,318772988.9187709,7906076.114056818,
14,Kepler-138 d,0.52,23.0881,3841.0,66.99,0.00201,158.0,2068524036688031.8,1624665438.8061826,324933087.76123655,8058856.343284637,0.6387780000000001
429,K2-233 d,0.8,24.3662,4950.0,67.64,,209.0,2088594802829951.5,1640429471.277059,328085894.2554118,8137050.948794936,
431,K2-233 b,0.8,2.46746,4950.0,67.64,,767.0,2088594802829951.5,1640429471.277059,328085894.2554118,8137050.948794936,
428,K2-233 c,0.8,7.06142,4950.0,67.64,,455.0,2088594802829951.5,1640429471.277059,328085894.2554118,8137050.948794936,
366,Kepler-1651 b,0.52,9.87863917,3713.0,69.4,,80.0,2142940261921920.2,1683113620.7366638,336622724.1473327,8348777.880638213,
669,K2-151 b,0.47,3.8354760000000003,3695.0,69.61,,293.0,2149424663290847.8,1688206615.8426387,337641323.1685277,8374040.753187694,
421,K2-240 c,0.58,20.523000000000003,3810.0,70.0,,116.0,2161467122975999.8,1697665035.3251646,339533007.06503296,8420957.516493874,
420,K2-240 b,0.58,6.034,3810.0,70.0,,313.0,2161467122975999.8,1697665035.3251646,339533007.06503296,8420957.516493874,
147,HAT-P-20 b,0.76,2.875317,4595.0,70.0,7.246,697.0,2161467122975999.8,1697665035.3251646,339533007.06503296,8420957.516493874,2302.7788
761,K2-122 b,0.62,2.2192819999999998,4027.0,72.19,,541.0,2229090165823392.0,1750777698.5731952,350155539.714639,8684413.18736704,
